,user_id,metric,day
19462,9462,6306.835681426681,12
8249,8249,2902.5583,9
15262,5262,3065.693204648046,12
6823,6823,1033.662,3
14945,4945,6581.611947053441,15
4516,4516,5575.7074,6
19751,9751,9272.188985656794,11
14972,4972,8377.959338310997,12
5748,5748,5251.7913,8
18302,8302,8154.471974483017,12
5325,5325,3615.2612,5
6732,6732,4916.3289,2
6932,6932,1440.7043,2
13757,3757,4413.977491971258,17
19729,9729,8046.796185461247,19
15423,5423,6841.83401308408,13
13378,3378,7536.839247657885,18
17263,7263,7094.353930374002,13
16156,6156,7966.644266733574,16
4380,4380,5593.1393,0
19783,9783,10347.785303686855,13
4190,4190,5504.5477,0
10925,925,7438.6587780380405,15
5604,5604,4207.6556,4
2033,2033,4331.5762,3
17106,7106,5238.890306996258,16
7747,7747,2667.6467,7
2562,2562,4959.657999999999,2
18113,8113,9217.209559821695,13
13711,3711,7852.443585348084,11
5721,5721,4095.0074,1
12919,2919,8583.002966461725,19
10396,396,4586.370449761943,16
2903,2903,1274.9848,3
17695,7695,6679.900825711939,15
17022,7022,6651.077834850125,12
2926,2926,9910.2141,6
18916,8916,6568.329414283151,16
15102,5102,5027.500998055818,12
5270,5270,2421.5813,0
3966,3966,1539.547,6
15200,5200,5508.858285578965,10
9835,9835,4358.3554,5
12022,2022,4918.36306721023,12
7632,7632,4943.8107,2
3278,3278,2675.9556,8
19058,9058,8539.8207373004,18
2181,2181,4147.0429,1
8718,8718,4414.3173,8
8227,8227,4902.2789,7
1728,1728,1172.5084,8
8282,8282,2386.1245,2
511,511,1830.5155,1
176,176,6161.531999999999,6
11861,1861,6771.392321640884,11
2139,2139,1653.43,9
14927,4927,6598.846342764777,17
15419,5419,5929.737056400904,19
2331,2331,3443.3076,1
14033,4033,5885.238868763719,13
7159,7159,3957.0614,9
8215,8215,3976.4789,5
2352,2352,4891.2028,2
2583,2583,3764.0241,3
1344,1344,3561.9671,4
16184,6184,8577.57796907855,14
5988,5988,2770.2847,8
1041,1041,4292.1558,1
18046,8046,8290.748946591186,16
944,944,4288.0123,4
2243,2243,1894.9685,3
18651,8651,7738.4524108729875,11
12819,2819,9915.5137440663,19
2694,2694,2570.9769,4
17716,7716,4972.489452799558,16
15491,5491,5913.1409064442905,11
5361,5361,3257.816,1
17375,7375,7399.349177096204,15
7285,7285,4561.4132,5
2783,2783,3622.0589,3
10277,277,7438.9378507068095,17
13135,3135,5717.058451797577,15
16269,6269,5986.471728183868,19
6232,6232,4205.5231,2
9333,9333,2262.5237,3
8760,8760,2089.5758,0
9624,9624,9200.5462,4
13541,3541,9243.775873982133,11
4579,4579,3961.5733,9
3713,3713,1969.014,3
3719,3719,9177.4672,9
6413,6413,2623.778,3
17128,7128,7203.551612756227,18
19809,9809,14753.390224883227,19
16437,6437,6434.507981269667,17
8106,8106,4184.9669,6
13865,3865,5658.809705144937,15
11594,1594,7684.902616667134,14
7830,7830,4718.762,0
8478,8478,4296.2442,8
8560,8560,1080.7016,0
19906,9906,5719.418882771545,16
7913,7913,4790.1275,3
17694,7694,6582.553518134636,14
15556,5556,5457.928370331343,16
13935,3935,9855.280493294511,15
3080,3080,5127.572,0
852,852,3610.5583,2
2685,2685,2071.4831,5
59,59,3363.8982,9
6252,6252,1237.319,2
8936,8936,5221.7805,6
4895,4895,4824.4220000000005,5
7574,7574,6719.8264,4
15057,5057,8327.587483282774,17
18303,8303,6606.917233788038,13
18179,8179,6677.27950848828,19
1983,1983,3775.1627,3
10078,78,5255.662390852428,18
14750,4750,5703.699395714254,10
4049,4049,5296.1701,9
3765,3765,2164.9096,5
18844,8844,6586.049820053529,14
11124,1124,9739.60342153596,14
18796,8796,6394.581597514132,16
18213,8213,9681.542802622895,13
10556,556,8192.51668467649,16
11050,1050,7706.743454771083,10
6425,6425,7866.2326,5
1372,1372,6461.6438,2
17458,7458,6187.374062589219,18
19799,9799,7927.487355667819,19
17353,7353,6502.914336918502,13
4133,4133,4739.6053,3
10937,937,8293.95450065138,17
7734,7734,4435.4268,4
8578,8578,2558.2612,8
1677,1677,7571.2782,7
3107,3107,8979.2174,7
11848,1848,9598.965914399982,18
6861,6861,3276.9463,1
6216,6216,5212.0326,6
16227,6227,8068.718420898669,17
11714,1714,5836.445260870144,14
15540,5540,9201.737908728712,10
10146,146,7909.115617816218,16
12370,2370,7455.062844204979,10
15563,5563,9434.009507206229,13
4093,4093,4892.0981,3
16110,6110,12275.767201262857,10
5706,5706,2968.2295,6
3913,3913,5694.7356,3
9211,9211,1986.3006,1
13466,3466,7035.574123025594,16
5104,5104,4294.0363,4
9334,9334,1224.3435,4
5881,5881,2019.7515,1
5833,5833,6799.6547,3
5615,5615,4529.7357,5
131,131,3364.2108,1
14346,4346,15021.817495233929,16
2138,2138,4997.4167,8
3218,3218,3068.0244,8
16403,6403,4777.0338249266215,13
6896,6896,4385.5902,6
18964,8964,4799.842720272865,14
16423,6423,6945.202974472613,13
8898,8898,1171.7294,8
18837,8837,5046.695030746365,17
2291,2291,3799.9919,1
3487,3487,3187.0186,7
18101,8101,6553.309152546965,11
8035,8035,4503.8131,5
17297,7297,5704.31705917232,17
19415,9415,6942.066727185055,15
4524,4524,6624.5677,4
15776,5776,9412.48042264698,16
7380,7380,4085.4354,0
3701,3701,1869.5176,1
13240,3240,5650.758299571759,10
897,897,2721.5842,7
3273,3273,2570.6786,3
8605,8605,2024.7315,5
2704,2704,8038.1039,4
625,625,2918.8259999999996,5
11712,1712,7208.391406494941,12
12971,2971,7573.828983396627,11
13153,3153,6532.712323599257,13
13664,3664,4318.382148719527,14
19572,9572,8907.227138133218,12
457,457,1749.5345,7
5372,5372,6469.3239,2
14160,4160,7014.930061967795,10
3625,3625,1522.7399,5
13496,3496,8920.522351089392,16
5371,5371,3710.2666,1
9382,9382,1570.2217,2
6318,6318,2377.1931,8
9907,9907,3284.2409,7
7143,7143,4707.116,3
4405,4405,1348.0313,5
10306,306,5851.1075206677915,16
16072,6072,6513.518134486676,12
425,425,4526.5139,5
6899,6899,3751.9154,9
13227,3227,5898.808927879194,17
12348,2348,6352.434144833493,18
8676,8676,4712.8559,6
12625,2625,6472.763431745776,15
19492,9492,7170.295218151196,12
12090,2090,10975.146000202829,10
1468,1468,2856.7516,8
596,596,5145.7993,6
4496,4496,4320.1235,6
14458,4458,11297.244098250745,18
8815,8815,9899.8261,5
1484,1484,1669.2199,4
15099,5099,10051.907279397685,19
17627,7627,7160.893610975947,17
2611,2611,3646.9029,1
2540,2540,3529.1506,0
6430,6430,2447.5937,0
15621,5621,6773.733501066353,11
3073,3073,2380.3806,3
9255,9255,2359.3716,5
11386,1386,7695.368921708028,16
7484,7484,4777.582,4
16277,6277,5420.586074030439,17
6862,6862,2603.9921,2
241,241,4289.1619,1
7886,7886,2736.0876,6
10337,337,7351.054176112234,17
11642,1642,10052.208403713634,12
19440,9440,5130.997617815234,10
2121,2121,3766.7449,1
8416,8416,8083.1413,6
6319,6319,7607.5959,9
15989,5989,7332.438875308485,19
15212,5212,7454.109843144084,12
13352,3352,8561.209892244182,12
19782,9782,8096.351067330719,12
8246,8246,1947.4193,6
3993,3993,3108.0496,3
16949,6949,9407.498770527487,19
5466,5466,4088.4328,6
5405,5405,8993.7786,5
8120,8120,1138.5704,0
3015,3015,3416.8829,5
7633,7633,1886.7145,3
10197,197,7482.593347185754,17
6091,6091,4257.5367,1
14412,4412,7670.001898871585,12
16342,6342,3821.234308636722,12
6396,6396,2432.0264,6
4672,4672,1389.2505,2
14604,4604,6916.453944135699,14
6466,6466,3651.7456,6
4777,4777,3960.4701,7
18599,8599,8022.179789291215,19
2573,2573,8731.9636,3
19282,9282,10198.398949025717,12
7653,7653,7765.5645,3
7888,7888,3169.8552,8
11699,1699,5445.429765412086,19
11280,1280,6898.358527006223,10
348,348,7562.7454,8
18181,8181,4782.605603854109,11
2712,2712,2714.8282,2
10257,257,11610.725390689418,17
10431,431,5905.320900052554,11
18003,8003,7003.338363464236,13
19297,9297,4931.384610060685,17
13201,3201,7922.559226434287,11
4366,4366,8611.2003,6
3286,3286,6631.0518,6
10133,133,8805.217602316356,13
4511,4511,3980.7509,1
2684,2684,4893.5403,4
5069,5069,3111.4035,9
2188,2188,3860.39,8
13012,3012,9424.576976165035,12
14838,4838,11909.861177401384,18
2461,2461,1198.7213,1
10824,824,9695.03037374607,14
18661,8661,5366.457390925447,11
6907,6907,4407.5583,7
4702,4702,4708.5551,2
4578,4578,1574.0101,8
8656,8656,1051.6972,6
17728,7728,5938.126360232393,18
11787,1787,5933.391886400873,17
8837,8837,1609.5227,7
5764,5764,2663.2005,4
12117,2117,5580.691967687168,17
2246,2246,2405.5321,6
15741,5741,3654.7670398181654,11
13727,3727,9599.55862916778,17
17251,7251,9122.481714263024,11
10326,326,5782.255128453559,16
12175,2175,7391.378631062712,15
17099,7099,9506.96212601428,19
17874,7874,9099.518752055941,14
879,879,4448.1832,9
19001,9001,7782.13440895203,11
15058,5058,9988.871699270627,18
11461,1461,7276.339099466484,11
2268,2268,4846.9884,8
8335,8335,4843.7773,5
9742,9742,4270.186,2
4266,4266,6488.3778,6
305,305,3386.0858,5
8851,8851,3008.2658,1
5596,5596,2074.7079,6
19226,9226,6785.969566930166,16
11428,1428,5543.5681605254085,18
13914,3914,8843.983981515532,14
18560,8560,6544.174788800567,10
14281,4281,7978.399375902528,11
16744,6744,6827.5550443275315,14
4850,4850,8932.8487,0
1729,1729,1431.1901,9
15086,5086,7208.021004302885,16
16021,6021,8174.677065743844,11
17747,7747,8000.140800444089,17
5162,5162,6642.5553,2
742,742,2524.5589999999997,2
17039,7039,5940.374543740448,19
19824,9824,8028.23310080366,14
12261,2261,9853.442244305805,11
15107,5107,4559.187117302345,17
2471,2471,3906.4633,1
1852,1852,2895.3449,2
168,168,2600.6087,8
10097,97,5877.471969339483,17
2568,2568,2539.9682,8
15244,5244,11500.84640295504,14
1347,1347,1006.2225,7
8647,8647,5102.5902,7
3110,3110,3668.9119,0
505,505,1899.1073,5
4673,4673,4747.7986,3
3463,3463,1382.5717,3
6926,6926,4054.5864,6
5366,5366,3902.1691,6
1506,1506,1679.9716,6
2373,2373,5489.6553,3
4940,4940,3336.0829,0
14317,4317,9251.71375411071,17
19167,9167,6704.092203252981,17
5456,5456,3299.6953,6
14882,4882,8268.306262159671,12
3642,3642,4878.8914,2
12460,2460,6501.119395943844,10
17613,7613,13247.289704998479,13
3803,3803,2987.2501,3
6059,6059,3457.5739,9
5455,5455,1299.2106,5
16398,6398,4322.764916796848,18
8174,8174,4209.1009,4
2787,2787,8572.2824,7
17041,7041,6873.895635367669,11
17348,7348,9095.502726804909,18
18288,8288,6892.670987014286,18
11504,1504,5327.667578045911,14
7811,7811,6471.656,1
7572,7572,2504.3501,2
9966,9966,4516.9146,6
1996,1996,4457.3944,6
16689,6689,7729.936435159074,19
16305,6305,7256.522998807974,15
11274,1274,10616.722814511424,14
10520,520,8055.825499514305,10
19884,9884,8156.795243884582,14
3212,3212,4810.962,2
11477,1477,6389.4063089102465,17
12962,2962,8292.023814890346,12
16750,6750,4407.592152402553,10
4221,4221,4244.9277,1
14437,4437,10614.865305673824,17
8098,8098,3350.6301,8
8654,8654,3966.3131,4
4518,4518,2523.9321,8
3684,3684,7358.8969,4
14375,4375,9371.386760789765,15
9976,9976,5102.1937,6
19092,9092,7687.1354499405215,12
19202,9202,6353.824419919676,12
17709,7709,8556.330402944921,19
17371,7371,7480.317330527281,11
10794,794,7547.67217204557,14
15982,5982,5256.08965312117,12
16089,6089,6378.42191392811,19
7715,7715,7577.0779,5
5928,5928,7938.5986,8
10638,638,8675.177126704217,18
18120,8120,3561.1796985360493,10
15881,5881,6472.270196012898,11
7324,7324,2878.8329,4
5465,5465,7938.7311,5
9830,9830,1525.2124,0
9852,9852,1396.2873,2
122,122,4223.1121,2
9070,9070,4881.5184,0
13630,3630,8543.079753175674,10
1969,1969,2057.3694,9
18782,8782,7457.12446471993,12
18702,8702,5913.373389548463,12
14246,4246,4355.431652488406,16
5131,5131,2651.7097,1
11407,1407,10029.276148638572,17
19246,9246,7109.582945982229,16
13952,3952,6646.185790257925,12
9439,9439,3855.2677,9
18466,8466,10719.135955121708,16
6435,6435,3961.3737,5
18442,8442,12494.842886013736,12
10033,33,7106.326384396109,13
6042,6042,1330.0603,2
559,559,9297.6442,9
1865,1865,2036.5582,5
7483,7483,5835.8346,3
1413,1413,2281.467,3
11850,1850,7720.475269273622,10
15087,5087,7287.886119276874,17
10573,573,4575.710325549104,13
108,108,5836.233,8
18322,8322,5382.735671461553,12
198,198,4172.0354,8
6567,6567,2349.9269,7
16142,6142,3970.6770319454354,12
11535,1535,7434.034302488441,15
18900,8900,5591.310575200343,10
3864,3864,3850.6045,4
17678,7678,7046.707537493249,18
13918,3918,6598.093605339147,18
14455,4455,3640.73473486526,15
19507,9507,4726.838605285946,17
16602,6602,12746.772423646147,12
9790,9790,3509.7266,0
1718,1718,2898.232,8
314,314,4584.9328,4
2580,2580,2346.8084,0
13273,3273,6415.51649014515,13
19922,9922,6106.780730675478,12
9726,9726,2160.8677,6
5237,5237,2858.4006,7
7258,7258,2929.4635,8
18082,8082,4801.992434262058,12
614,614,4945.0221,4
11898,1898,10245.986064486302,18
390,390,4197.1762,0
19486,9486,5430.0433644899485,16
9015,9015,1862.3066,5
2724,2724,1609.5477,4
17010,7010,6147.039050825479,10
16498,6498,6304.386720104996,18
14090,4090,6925.879436833358,10
14406,4406,11631.92719282234,16
14598,4598,8892.562824700017,18
4274,4274,2618.4663,4
1400,1400,1168.6844,0
5054,5054,4429.3444,4
13729,3729,8967.595032708628,19
9646,9646,3612.1026,6
5355,5355,1773.8039999999999,5
17420,7420,8145.38626340183,10
3571,3571,1461.7617,1
691,691,1725.2859,1
13425,3425,8106.715746144734,15
19683,9683,9223.611951644356,13
10551,551,9346.227608166157,11
1753,1753,3831.6754,3
4061,4061,2288.4453,1
13423,3423,5507.858187724337,13
9683,9683,5523.8684,3
4661,4661,4242.8552,1
1097,1097,4289.7424,7
5077,5077,3731.3315,7
16381,6381,4770.461685595929,11
14107,4107,7488.022587318446,17
16510,6510,6779.9523245838645,10
16489,6489,6461.541657656981,19
8950,8950,6425.5161,0
15704,5704,6376.737958320864,14
15021,5021,7979.818995686539,11
9181,9181,3176.0238,1
15290,5290,12647.300309443655,10
9081,9081,4832.1125,1
15317,5317,8156.7238488705225,17
4438,4438,2412.9421,8
8391,8391,7288.0752,1
12987,2987,7741.720379531734,17
13787,3787,6126.506280451678,17
19630,9630,5055.7599216979825,10
16132,6132,7106.157175182552,12
19258,9258,5053.104140271344,18
19301,9301,11530.800296882706,11
13152,3152,8483.423787984735,12
13476,3476,8368.28042971855,16
3443,3443,4946.6368,3
9880,9880,4666.5474,0
17541,7541,7486.862537430225,11
12049,2049,8699.226521363442,19
8208,8208,2173.5511,8
6708,6708,4928.8673,8
13386,3386,9136.497287114333,16
17842,7842,7146.328184313803,12
1585,1585,4214.4475,5
19613,9613,7234.173727430672,13
9869,9869,8612.2805,9
17443,7443,6678.964942094572,13
8925,8925,5227.3791,5
7848,7848,4654.1791,8
12148,2148,7110.155375853324,18
11463,1463,8370.832751459617,13
8122,8122,3762.157,2
13964,3964,4326.971407895306,14
2434,2434,8961.8171,4
13287,3287,9214.00107712676,17
1270,1270,4310.3551,0
19856,9856,7141.481253014616,16
3671,3671,8911.7897,1
19087,9087,8740.708105222155,17
19976,9976,7268.0962085848705,16
13260,3260,11117.03203296475,10
4444,4444,2773.7797,4
8924,8924,3635.5351,4
11390,1390,4428.963147896287,10
19680,9680,6336.1540303728825,10
14923,4923,10276.684380633127,13
13988,3988,5901.803528340037,18
18465,8465,8218.476873634583,15
15048,5048,10082.536582153658,18
17264,7264,11000.417545934128,14
19218,9218,7521.482728576711,18
4454,4454,1179.0966,4
15519,5519,6965.598432268241,19
15199,5199,5672.771949029311,19
7928,7928,7235.8888,8
1857,1857,5413.3571,7
9204,9204,3454.5744,4
13879,3879,9330.372769602396,19
18274,8274,4969.1542861289645,14
3067,3067,5907.275,7
2745,2745,3579.0815,5
8270,8270,3994.6499,0
18575,8575,7437.433525832324,15
12333,2333,6242.069347855471,13
10620,620,8083.809281036198,10
12562,2562,8503.82261144187,12
12696,2696,8307.972508477555,16
18537,8537,3538.2293220253223,17
12323,2323,8458.29582238737,13
5167,5167,4077.5463,7
899,899,4517.575,9
217,217,3729.4915,7
7270,7270,1119.5383,0
16849,6849,8060.316392788364,19
5033,5033,5883.9705,3
3958,3958,3221.3359,8
5278,5278,2714.7012,8
2963,2963,3984.2132,3
15119,5119,7217.534541209132,19
6502,6502,3718.6976,2
17710,7710,7381.509495169344,10
13994,3994,8598.792217950848,14
2930,2930,2264.5304,0
16878,6878,7847.132422228178,18
3459,3459,2304.0127,9
16541,6541,5395.138414376164,11
18682,8682,7942.124472730426,12
10770,770,7381.814485121453,10
1406,1406,3751.5819,6
8952,8952,1470.9381,2
4178,4178,4085.975,8
6299,6299,1761.5503,9
16230,6230,6003.315668552148,10
7743,7743,4004.9119,3
15872,5872,7739.311511690469,12
3689,3689,2267.9529,9
13326,3326,5963.01811871036,16
7555,7555,2384.9843,5
18186,8186,8907.714178363274,16
5674,5674,1612.6968,4
10454,454,5149.6956888441355,14
14054,4054,6556.208387204914,14
10901,901,10559.014196829936,11
230,230,4646.7763,0
10621,621,7892.67476675282,11
13398,3398,6520.040007143495,18
1611,1611,8581.1487,1
2232,2232,3500.0221,2
12538,2538,7152.874963927749,18
3010,3010,4821.9617,0
10405,405,4912.881587619744,15
8068,8068,4268.8323,8
17086,7086,4678.244635776337,16
15390,5390,8838.667462461142,10
1587,1587,3683.9299,7
14625,4625,8239.101271712301,15
13073,3073,7676.650621716146,13
2436,2436,3090.6256,6
9291,9291,2885.6485,1
2779,2779,3260.9577,9
5256,5256,1669.2199,6
13020,3020,5000.890355622834,10
6537,6537,3685.9718,7
10303,303,5863.6122869536875,13
18650,8650,5010.089274736402,10
10181,181,10617.17708631562,11
791,791,4122.1208,1
5133,5133,3148.2826,3
17745,7745,4251.565199646231,15
8773,8773,3242.4506,3
11749,1749,10917.028627635753,19
11440,1440,7866.324420351326,10
6176,6176,2148.4979,6
17491,7491,6500.0409109882985,11
6927,6927,3258.0537,7
11537,1537,6164.355037789557,17
4288,4288,4856.6578,8
1140,1140,3084.5796,0
8996,8996,8730.442,6
13248,3248,8917.128733732692,18
13112,3112,3826.156863503872,12
14139,4139,5119.983001965191,19
4263,4263,1478.4252,3
7002,7002,3222.0475,2
8596,8596,4049.5052,6
2252,2252,3854.2382,2
8447,8447,3825.9733,7
19062,9062,4961.849797456895,12
12801,2801,10279.651241613612,11
18724,8724,9570.497022135927,14
9076,9076,7221.0992,6
677,677,3738.373,7
1809,1809,2352.6516,9
4372,4372,2295.3415,2
14347,4347,7006.314474074717,17
18939,8939,5595.8983103775645,19
12410,2410,6989.932678481902,10
13600,3600,8423.757287662818,10
5199,5199,3742.3784,9
14143,4143,7830.409526078742,13
15305,5305,5647.679441212961,15
13560,3560,4263.017359099056,10
2855,2855,3761.0353,5
9191,9191,5040.4156,1
5620,5620,5014.0422,0
2191,2191,5613.609,1
2579,2579,1996.1529,9
4796,4796,1143.2363,6
19684,9684,15021.203459288314,14
13718,3718,8026.067242784787,18
5268,5268,3557.6005,8
777,777,2887.6238,7
16802,6802,6878.660709700761,12
2332,2332,4418.6363,2
8914,8914,1358.4829,4
4905,4905,3537.3281,5
18320,8320,8251.128010388478,10
10630,630,7865.174960943604,10
12436,2436,7100.242846083974,16
6758,6758,6682.3733,8
7819,7819,2100.9399,9
4770,4770,1380.1593,0
17958,7958,7763.6755784247425,18
18485,8485,5620.260657074806,15
2411,2411,3608.0778,1
12283,2283,7537.8780006241805,13
9259,9259,7824.965,9
6052,6052,4241.0832,2
8338,8338,2358.9648,8
8551,8551,4760.4763,1
14515,4515,6031.295100717377,15
9502,9502,3787.0919,2
13391,3391,4332.859232267567,11
6793,6793,1543.3995,3
16177,6177,9331.677160192028,17
12367,2367,7518.505953850717,17
2460,2460,1217.5947,0
4004,4004,4894.7642,4
17054,7054,8375.042113722642,14
12876,2876,9641.696951558402,16
12191,2191,8998.237406044434,11
2355,2355,1574.6922,5
6463,6463,3660.4681,3
12220,2220,9870.569809551464,10
12039,2039,6237.27995981572,19
1661,1661,3607.4187,1
9590,9590,9661.4735,0
15883,5883,5387.402486328069,13
17531,7531,9860.29915525962,11
6967,6967,3368.9597,7
19962,9962,5563.929209976441,12
17234,7234,8352.88289340432,14
6825,6825,4799.5852,5
7439,7439,4890.8581,9
9385,9385,2683.0437,5
11773,1773,9826.909515056297,13
7930,7930,4380.8376,0
16994,6994,6888.120488482404,14
2959,2959,3906.4125,9
13533,3533,10218.0401264729,13
3208,3208,2041.5925,8
1912,1912,3766.15,2
11881,1881,9081.387949945949,11
6060,6060,4260.5274,0
15574,5574,8739.86620798263,14
15619,5619,7607.898492141673,19
10357,357,10405.47234258537,17
8839,8839,3050.0551,9
2788,2788,4317.1898,8
553,553,1825.1889,3
7765,7765,1340.9674,5
329,329,3027.0287,9
17887,7887,7153.332971936085,17
10951,951,12043.025185230026,11
10068,68,9007.560386806435,18
3154,3154,5376.2954,4
14435,4435,8097.555302715578,15
14970,4970,7802.348680416488,10
6950,6950,2678.3087,0
16475,6475,8120.91991951335,15
705,705,1410.5201,5
6220,6220,1704.6614,0
11778,1778,9180.47104042981,18
14723,4723,7527.671452932482,13
15153,5153,6994.192764524022,13
2482,2482,4774.9614,2
8111,8111,3006.4618,1
