,user_id,user_age,user_sex
95078,1515915625526486366,18,m
95079,1515915625526487147,37,f
95080,1515915625526486659,68,m
95082,1515915625526487393,75,m
95083,1515915625526487166,59,f
95084,1515915625526487750,26,m
95085,1515915625526487756,22,f
95086,1515915625526487562,33,m
95089,1515915625526487737,46,f
95091,1515915625526487637,35,m
95093,1515915625526488287,58,f
95096,1515915625526488764,46,f
95099,1515915625526488855,66,m
95100,1515915625526488929,31,m
95101,1515915625526422181,70,m
95103,1515915625526489191,59,m
95105,1515915625526489292,65,m
95106,1515915625526470067,56,m
95107,1515915625526489360,76,f
95112,1515915625526488562,62,f
95113,1515915625526489797,81,m
95114,1515915625526489910,49,m
95115,1515915625526489954,48,m
95116,1515915625526489969,72,m
95120,1515915625521483315,38,f
95121,1515915625526490010,41,m
95123,1515915625526489861,78,m
95124,1515915625526489934,62,m
95125,1515915625526490178,38,m
95130,1515915625518263518,18,m
95133,1515915625526490628,73,m
95137,1515915625526490880,57,f
95138,1515915625526490385,25,m
95140,1515915625526490930,72,f
95141,1515915625526490951,58,f
95146,1515915625526491105,78,f
95148,1515915625526491332,61,f
95149,1515915625526491429,40,m
95150,1515915625526491506,48,m
95151,1515915625526488038,49,f
95153,1515915625526491734,43,m
95154,1515915625526491741,66,m
95157,1515915625526491894,46,f
95158,1515915625526491884,48,m
95160,1515915625526492033,51,m
95161,1515915625526492045,18,f
95166,1515915625526492338,65,m
95168,1515915625526492335,43,f
95172,1515915625526492528,81,m
95173,1515915625526492598,69,m
95175,1515915625526492653,83,m
95177,1515915625526492697,38,f
95178,1515915625519022902,82,f
95179,1515915625526492184,67,f
95180,1515915625516871958,46,m
95182,1515915625526492911,22,f
95184,1515915625526492960,73,m
95185,1515915625526491973,30,f
95186,1515915625526493004,73,m
95187,1515915625526493079,73,m
95189,1515915625526493250,20,m
95191,1515915625526493278,49,m
95194,1515915625526493302,59,f
95206,1515915625525528647,27,f
95210,1515915625526494280,74,m
95211,1515915625526494305,52,f
95212,1515915625526494364,19,m
95213,1515915625526494367,46,f
95215,1515915625526494241,54,f
95216,1515915625526483828,41,m
95219,1515915625526494787,28,f
95220,1515915625526493455,57,m
95222,1515915625526494920,60,m
95225,1515915625526494516,39,m
95228,1515915625526495149,46,m
95230,1515915625526495193,21,f
95232,1515915625496814749,74,m
95237,1515915625526495389,50,f
95238,1515915625526495326,82,m
95242,1515915625526495656,42,m
95244,1515915625526495684,55,m
95246,1515915625526495793,20,f
95249,1515915625526495846,42,m
95250,1515915625526495372,31,f
95253,1515915625526496035,41,m
95256,1515915625526496098,76,m
95259,1515915625526494551,56,m
95261,1515915625526496313,47,m
95263,1515915625526478833,32,m
95265,1515915625526496504,47,f
95266,1515915625526496567,82,m
95269,1515915625522438444,77,m
95270,1515915625369698061,58,m
95274,1515915625526496849,22,f
95276,1515915625526497083,46,m
95277,1515915625526497097,57,m
95281,1515915625526497722,63,f
95282,1515915625526497733,66,f
95283,1515915625516353658,29,m
95284,1515915625526498130,41,m
95285,1515915625526498450,74,m
95290,1515915625526498470,26,m
95291,1515915625526498709,75,m
95292,1515915625526497830,34,f
95293,1515915625526499210,30,m
95294,1515915625526499244,74,f
95295,1515915625526499195,59,m
95296,1515915625526499266,66,m
95297,1515915625526499335,22,m
95298,1515915625526499341,48,m
95299,1515915625526498083,52,f
95302,1515915625526499457,25,f
95303,1515915625526499472,79,m
95309,1515915625499782720,40,m
95310,1515915625526499755,36,m
95312,1515915625526496759,42,f
95316,1515915625526500065,62,f
95317,1515915625526500095,56,f
95320,1515915625526500322,74,m
95323,1515915625526500486,47,f
95324,1515915625526500489,64,f
95325,1515915625526500450,65,f
95326,1515915625526500510,19,m
95327,1515915625526500520,77,f
95328,1515915625525257204,68,f
95330,1515915625526499916,32,m
95336,1515915625526500774,81,m
95337,1515915625526500981,70,m
95338,1515915625526500935,75,f
95341,1515915625526500452,66,m
95342,1515915625526501143,46,m
95344,1515915625526501198,77,m
95346,1515915625526501041,84,m
95347,1515915625526501324,19,m
95349,1515915625526501668,56,m
95353,1515915625526501826,20,m
95354,1515915625526501414,25,m
95355,1515915625526501894,30,f
95358,1515915625526502137,19,m
95360,1515915625526502249,32,f
95362,1515915625526502310,52,f
95363,1515915625526502327,59,f
95364,1515915625526501903,28,m
95367,1515915625526502777,23,f
95368,1515915625526502817,55,f
95369,1515915625526502820,43,f
95370,1515915625526502824,36,f
95371,1515915625525279814,29,f
95372,1515915625526495063,24,f
95374,1515915625526502441,25,f
95375,1515915625526502913,52,m
95377,1515915625526502875,38,m
95380,1515915625526501018,78,m
95381,1515915625526502948,79,m
95383,1515915625526503397,21,f
95384,1515915625526503412,81,m
95385,1515915625526503380,82,m
95387,1515915625526503170,71,f
95390,1515915625526503479,76,f
95392,1515915625526494447,40,m
95394,1515915625526503908,30,m
95395,1515915625526503983,81,f
95397,1515915625526504139,38,m
95398,1515915625526503919,63,m
95399,1515915625526504153,55,m
95400,1515915625526504161,28,m
95403,1515915625526503848,31,m
95404,1515915625526502742,25,f
95405,1515915625526504555,54,m
95407,1515915625526504626,35,m
95411,1515915625526504926,23,m
95412,1515915625526504933,79,m
95419,1515915625526505157,38,m
95420,1515915625526505167,31,m
95423,1515915625526505974,42,m
95425,1515915625526506283,48,m
95426,1515915625526506290,52,f
95427,1515915625526506588,71,f
95428,1515915625526506714,48,m
95431,1515915625526506952,32,m
95434,1515915625525478536,40,m
95436,1515915625526507325,61,f
95439,1515915625526507336,33,m
95440,1515915625526507456,73,m
95441,1515915625526507613,72,f
95442,1515915625526507660,40,m
95444,1515915625526507957,74,f
95448,1515915625526508604,83,f
95449,1515915625526508575,80,f
95450,1515915625526508417,59,f
95451,1515915625526508459,41,m
95453,1515915625526508975,58,f
95455,1515915625526508964,35,m
95457,1515915625526509125,19,m
95458,1515915625526509170,54,f
95459,1515915625526509247,29,f
95460,1515915625526509308,29,m
95462,1515915625526509313,42,m
95463,1515915625526509406,78,m
95464,1515915625526509377,55,m
95465,1515915625526493420,61,m
95467,1515915625526509461,70,m
95468,1515915625526509902,46,m
95470,1515915625526510063,49,m
95471,1515915625526509646,84,f
95472,1515915625526510221,60,m
95473,1515915625526509681,65,m
95475,1515915625526508966,55,f
95476,1515915625526510671,75,m
95477,1515915625526510226,78,m
95478,1515915625526510797,62,f
95479,1515915625526510813,49,f
95480,1515915625526510928,26,m
95481,1515915625526510667,67,m
95485,1515915625526510442,83,f
95486,1515915625526511093,37,m
95487,1515915625526510009,31,m
95488,1515915625526511105,52,f
95492,1515915625526511262,75,m
95493,1515915625526511272,26,m
95494,1515915625526510961,29,m
95495,1515915625526511678,57,f
95496,1515915625526511710,75,f
95497,1515915625526511715,24,m
95498,1515915625526499539,39,m
95506,1515915625526512396,78,f
95507,1515915625525960768,72,m
95509,1515915625526512663,18,f
95510,1515915625526512678,24,m
95511,1515915625526512735,57,m
95512,1515915625526512376,62,m
95513,1515915625526512521,24,m
95514,1515915625526512799,66,f
95516,1515915625526513181,59,f
95517,1515915625526513073,71,f
95520,1515915625526513750,71,f
95523,1515915625526514096,46,f
95525,1515915625526514168,77,m
95529,1515915625526514506,32,m
95531,1515915625526514644,77,f
95532,1515915625526514808,28,m
95533,1515915625526514840,78,m
95535,1515915625525714092,56,m
95537,1515915625526514329,54,f
95539,1515915625524691848,30,m
95542,1515915625526515058,50,m
95543,1515915625526515495,71,m
95544,1515915625526515620,52,m
95552,1515915625526513347,42,m
95554,1515915625526516017,37,f
95555,1515915625526516184,67,m
95556,1515915625526516207,76,m
95557,1515915625526516507,46,f
95558,1515915625526516776,71,m
95560,1515915625526516982,38,f
95561,1515915625526517053,25,m
95562,1515915625526517057,36,f
95563,1515915625526517092,28,m
95564,1515915625526517050,35,f
95565,1515915625526517526,50,f
95568,1515915625526517683,61,m
95569,1515915625526517682,29,m
95571,1515915625526517610,66,m
95572,1515915625526517604,48,m
95579,1515915625524836100,69,f
95589,1515915625526518336,21,f
95590,1515915625526518397,75,m
95592,1515915625526518485,32,m
95593,1515915625526518472,42,m
95598,1515915625526518907,40,f
95599,1515915625526519165,80,m
95600,1515915625526519073,43,f
95602,1515915625526519247,23,m
95604,1515915625526519304,71,m
95607,1515915625526519570,45,m
95608,1515915625526519540,83,m
95609,1515915625526519613,39,m
95610,1515915625526519672,43,m
95611,1515915625526519501,31,m
95612,1515915625526519811,27,m
95613,1515915625526519867,40,f
95615,1515915625526520038,43,m
95617,1515915625526520063,65,f
95619,1515915625526520061,28,f
95623,1515915625526520387,70,m
95625,1515915625526520441,55,f
95626,1515915625526520865,22,f
95627,1515915625526521014,67,m
95628,1515915625526521211,47,f
95629,1515915625526521269,36,m
95635,1515915625526521640,27,f
95636,1515915625526521722,81,f
95638,1515915625526521840,22,f
95639,1515915625526521850,19,m
95640,1515915625526521647,67,m
95641,1515915625526522095,52,f
95642,1515915625526522138,82,m
95643,1515915625526522079,42,m
95644,1515915625526522327,18,m
95645,1515915625526522341,36,m
95646,1515915625526522356,70,f
95647,1515915625526522357,42,f
95648,1515915625526522408,22,m
95653,1515915625526522714,68,f
95655,1515915625526522701,63,m
95658,1515915625526523074,55,f
95659,1515915625526522860,71,m
95660,1515915625526523317,73,f
95661,1515915625526523334,65,m
95663,1515915625526523436,57,m
95665,1515915625526523509,34,m
95668,1515915625526523390,64,m
95670,1515915625526523590,29,m
95673,1515915625526523575,59,m
95682,1515915625526524073,42,f
95684,1515915625526524351,67,f
95685,1515915625526524389,72,m
95688,1515915625526524726,36,f
95691,1515915625526524871,32,f
95692,1515915625526524878,62,m
95693,1515915625526524582,84,f
95699,1515915625526525417,60,m
95700,1515915625526525432,74,m
95701,1515915625526524782,37,m
95703,1515915625526525671,52,f
95705,1515915625520346316,83,m
95707,1515915625517737415,22,m
95708,1515915625526526304,20,m
95709,1515915625526526372,79,m
95710,1515915625526526496,21,m
95712,1515915625526526669,48,m
95713,1515915625526526817,20,f
95715,1515915625526526993,30,m
95716,1515915625526527138,35,f
95720,1515915625526527600,59,f
95721,1515915625526527774,43,m
95722,1515915625526527921,57,f
95723,1515915625526527135,64,m
95725,1515915625526528206,71,f
95726,1515915625526528356,66,m
95729,1515915625526528496,69,m
95730,1515915625526525513,43,m
95736,1515915625526528967,29,f
95739,1515915625526400392,43,m
95741,1515915625526529126,26,m
95743,1515915625526529352,73,m
95747,1515915625526529540,44,m
95748,1515915625526529601,71,f
95752,1515915625526529858,21,m
95755,1515915625526529933,42,m
95756,1515915625526529956,84,m
95757,1515915625526529585,42,f
95762,1515915625526530855,72,f
95764,1515915625526531014,63,m
95765,1515915625526531491,79,m
95766,1515915625526531978,42,f
95767,1515915625526532061,64,f
95769,1515915625526531913,18,m
95770,1515915625526532366,79,f
95771,1515915625526532019,21,m
95774,1515915625526532843,33,f
95775,1515915625526532993,35,f
95777,1515915625526533185,34,m
95778,1515915625526533561,27,m
95780,1515915625526533809,38,m
95781,1515915625526533999,29,f
95783,1515915625526534503,68,m
95785,1515915625526535509,34,m
95787,1515915625526535224,65,f
95793,1515915625526536240,45,m
95794,1515915625526536353,71,m
95795,1515915625526535883,79,m
95797,1515915625526535735,18,m
95799,1515915625526536984,46,f
95802,1515915625526537412,59,f
95803,1515915625526537506,34,f
95806,1515915625526537593,35,m
95807,1515915625526537670,79,m
95809,1515915625526537978,35,m
95810,1515915625526538225,78,m
95812,1515915625526538464,30,f
95813,1515915625526538568,74,m
95814,1515915625526538587,63,m
95815,1515915625526538330,30,f
95816,1515915625526538798,66,m
95818,1515915625526539047,83,m
95819,1515915625525733972,34,f
95820,1515915625526539392,54,m
95821,1515915625526539433,43,m
95822,1515915625526539626,73,f
95824,1515915625526539954,50,m
95825,1515915625526540892,80,m
95827,1515915625526541748,60,m
95828,1515915625526541586,27,f
95834,1515915625526542110,74,m
95835,1515915625526542165,62,m
95836,1515915625526542206,62,m
95837,1515915625526542210,62,f
95838,1515915625526392106,19,f
95840,1515915625526542469,76,m
95841,1515915625526542472,47,m
95842,1515915625526542275,20,m
95844,1515915625525993551,60,m
95846,1515915625526542831,78,f
95847,1515915625526543027,53,m
95848,1515915625526260758,67,m
95849,1515915625526542737,26,f
95850,1515915625526543055,80,f
95851,1515915625526543305,20,m
95852,1515915625526543523,69,f
95853,1515915625526543527,48,m
95854,1515915625526541709,77,f
95856,1515915625526543648,78,f
95857,1515915625526543654,25,f
95859,1515915625526543994,19,f
95860,1515915625526336121,84,m
95861,1515915625526544222,28,m
95864,1515915625526544437,84,m
95865,1515915625526544535,67,m
95866,1515915625526544363,39,m
95869,1515915625526544999,48,f
95870,1515915625526544966,77,f
95871,1515915625526545276,30,f
95872,1515915625526545132,81,m
95873,1515915625526545268,54,f
95876,1515915625526545800,46,m
95877,1515915625526545991,22,m
95878,1515915625526527734,28,m
95879,1515915625525314631,82,f
95880,1515915625526546621,26,m
95882,1515915625526546914,61,m
95883,1515915625526547435,39,f
95884,1515915625526547454,54,m
95885,1515915625526547594,69,m
95886,1515915625526547214,69,f
95887,1515915625526547799,43,m
95888,1515915625526547808,24,m
95893,1515915625526547972,59,f
95896,1515915625526548006,29,m
95900,1515915625526548290,61,f
95902,1515915625526548139,84,m
95903,1515915625526548359,51,f
95904,1515915625526548515,78,m
95905,1515915625526548687,77,m
95908,1515915625526548739,61,f
95910,1515915625526548978,40,m
95913,1515915625526479191,64,f
95915,1515915625526549136,83,f
95917,1515915625526549185,41,m
95921,1515915625526549510,62,f
95922,1515915625526549511,51,f
95924,1515915625526549600,38,f
95926,1515915625526549723,31,f
95927,1515915625526404197,73,m
95932,1515915625526549937,79,m
95933,1515915625526550075,51,f
95934,1515915625526550470,31,m
95935,1515915625526551074,32,m
95936,1515915625526550945,59,f
95937,1515915625526550788,24,m
95938,1515915625526550905,45,m
95940,1515915625526551800,21,f
95941,1515915625526551846,34,f
95942,1515915625526551396,44,f
95943,1515915625526552151,37,m
95944,1515915625526552008,74,m
95947,1515915625526552395,18,m
95948,1515915625526552384,27,f
95949,1515915625526552608,32,f
95950,1515915625526552616,31,m
95951,1515915625526552660,69,m
95952,1515915625526552710,42,m
95953,1515915625526552684,71,m
95954,1515915625526552896,52,f
95955,1515915625526552784,75,m
95956,1515915625526553032,74,f
95957,1515915625526553036,62,f
95959,1515915625526553190,68,f
95960,1515915625526554443,39,m
95961,1515915625526554488,53,f
95962,1515915625526554494,58,m
95963,1515915625526554512,68,m
95964,1515915625526554554,50,f
95965,1515915625526554411,66,m
95966,1515915625526554733,32,f
95967,1515915625526554735,81,m
95968,1515915625526554961,63,m
95969,1515915625526554980,39,m
95971,1515915625526555041,45,m
95972,1515915625526555367,76,m
95973,1515915625526555497,46,m
95975,1515915625526556371,51,f
95976,1515915625526556372,51,m
95977,1515915625526556702,53,m
95981,1515915625526557573,37,m
95982,1515915625526557861,33,m
95983,1515915625526557919,28,m
95984,1515915625526557990,19,f
95985,1515915625526558611,24,f
95987,1515915625526558790,27,m
95988,1515915625526558936,30,f
95989,1515915625526559148,43,f
95990,1515915625526559506,65,m
95992,1515915625526559573,22,m
95993,1515915625526558854,24,m
95994,1515915625524098642,24,m
95996,1515915625526560071,78,f
95998,1515915625526560129,63,m
96000,1515915625526560050,39,m
96001,1515915625526560530,37,f
96002,1515915625526560542,65,f
96004,1515915625526561029,22,m
96006,1515915625526561236,84,m
96007,1515915625526561426,29,f
96008,1515915625526561508,31,m
96009,1515915625526561617,69,m
96011,1515915625526561643,18,f
96014,1515915625526561248,71,f
96018,1515915625526561685,80,m
96022,1515915625526562346,34,f
